Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
101431500,2850,126316,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1.0,88.0,250.0,,10692096,Invierte Propiedades
158838170,4463,197806,PedroAguirreCerda,MiguelDávila,5,1.0,,,,8380215,Easyprop
75000000,2107,93400,ElMonte,ZozimoErrazurizYC60649/LasCamelias,3,1.0,55.0,150.0,,9191908,Propiedades Centro Santiago SPA
67000000,1883,83437,Quilicura,Quilicura,3,1.0,70.0,63.0,1.0,11692348,Alianza Propiedades Gestión Inmobiliaria
175000000,4917,217933,Maipú,CiudadSatélite,4,3.0,119.0,300.0,1.0,4899544,Schumacher Propiedades
84600000,2377,105355,ElBosque,Av.Loblancosocoroma,4,2.0,70.0,100.0,2.0,8525176,Mi Llave
174391000,4900,217174,Colina,ElpotrerilloAG/LosNogales,4,3.0,90.0,120.0,,9879972,Propiedades Centro Santiago SPA
160000000,4496,199253,CerroNavia,Diagonalrenyyc57370/avcostanerasur,7,4.0,130.0,167.0,,6704882,Propiedades Centro Santiago SPA
171508210,4819,213584,Santiago,Santiago,5,2.0,222.0,100.0,,3184470,SyA Propiedades LTDA.
633502000,17800,788919,LoBarnechea,teresavial,1,2.0,175.0,300.0,,7993972,Grupo AG Propiedades
56000000,1573,69738,Lampa,Tomasgonzalez,2,1.0,40.0,70.0,1.0,7668562,Unne
240000000,6743,298879,Maipú,Maipú,6,3.0,125.0,300.0,2.0,5866235,Gescor Propiedades -Expertos Agentes Inmobiliarios
99652000,2800,124100,Maipú,MiguelRubio/JulioCorderoBustamante,4,2.0,80.0,134.0,,8381373,Jorge Pablo Caro Propiedades
177950000,5000,221606,PedroAguirreCerda,Senderouno,3,3.0,105.0,270.0,3.0,7941728,Mi Llave
190000000,5339,236613,LaFlorida,TenientedeMarinaRolandoFroden,6,3.0,152.0,269.0,6.0,7846799,Houm
138801000,3900,172853,LaFlorida,JoséMiguelCarrera1340,3,3.0,69.0,80.0,1.0,8245009,
761946310,21409,948875,Providencia,PedrodeValdiviaNorte/LosNavegantes,5,4.0,178.0,480.0,,8930387,Propiedades Ricardo Vial y Cia. Ltda.
135000000,3793,168120,EstaciónCentral,MetroEcuador/MetroLaReja,3,1.0,97.0,130.0,,7804767,Propiedades Centro Santiago SPA
105000000,2950,130760,QuintaNormal,taitao,3,1.0,111.0,160.0,,7590411,Mi Llave
327428000,9200,407756,Colina,LaSierradeChicureo,3,3.0,120.0,350.0,2.0,7112546,Unne
57000000,1602,70984,SanBernardo,elrefugio,4,1.0,83.0,94.0,,7602463,Mi Llave
633146100,17790,788476,LaReina,Juliabernstein,5,3.0,200.0,385.0,,10381216,Nativo Propiedades
50000000,1405,62267,Ñuñoa,Casade1PisoenPobl.RositaRenard,2,1.0,30.0,56.0,,5633688,Corretajes Prosal
110329000,3100,137396,SanJoaquín,PintorDurero,5,2.0,160.0,160.0,1.0,9640724,Mujer Inmobiliaria
154816500,4350,192798,Maipú,Cuidadsatelite/lautaro/avenidaelparque,3,3.0,93.0,145.0,1.0,10970912,Grupo Inovo
153000000,4299,190535,PuenteAlto,Laspaulonias,5,2.0,96.0,105.0,1.0,8860357,Unne
170000000,4777,211706,LaFlorida,Excelentepropiedad!!!!sectorresidencial,3,2.0,91.0,177.0,,10216837,Movahome Corredores Integrados
480429410,13499,598293,Colina,Centraldechicureo/lascanteras,6,6.0,396.0,5000.0,,7978017,Mauricio Pino Propiedades
599999990,16859,747198,Santiago,SantoDomingo,18,5.0,300.0,550.0,,7657906,Agente Inmobiliario
320000000,8991,398506,LaCisterna,Propiedadde938m2cercanaaEstaciónMetroElParrón,3,1.0,177.0,938.0,,6482977,Corretajes Prosal
1164504800,32720,1450193,LaReina,Juliaberstein,5,4.0,356.0,4000.0,,10380771,Unne
219500000,6167,273350,SanBernardo,SanFranciscodeNos,5,3.0,145.0,150.0,1.0,8674130,Mi Llave
62900000,1767,78331,PuenteAlto,domingoTocornal,3,1.0,,,1.0,10115457,Easyprop
150000000,4215,186800,LoPrado,MinistroMora,5,2.0,100.0,120.0,,10646790,Unne
348782000,9800,434349,SanMiguel,RealAudiencia/SanIgnacio,4,2.0,120.0,300.0,2.0,7618777,Jorge Pablo Caro Propiedades
339528600,9540,422825,SanMiguel,Departamental/LeónPrado/CarmenMena,8,3.0,253.0,530.0,,8441052,Mauricio Pino Propiedades
274043000,7700,341274,Colina,CondominioLaDoma,3,3.0,140.0,628.0,2.0,8074388,Easyprop
65592370,1843,81684,PadreHurtado,Cercanoacaminoamelipilla,2,1.0,53.0,58.0,1.0,10983189,Unne
293617500,8250,365651,Colina,Ayresdechicureo,3,3.0,104.0,284.0,2.0,8500914,Unne
1281240000,36000,1595567,LoBarnechea,BernardoLarrainCotapos,7,5.0,394.0,394.0,8.0,8946027,
140000000,3934,174346,Maipú,SeVendeCasaenVillaElVergelenMaipu,4,3.0,,,2.0,10988191,Mi Llave
134500000,3779,167497,ElBosque,Paradero38,4,2.0,120.0,180.0,3.0,8525159,Mi Llave
127000000,3568,158157,PedroAguirreCerda,Avjulieta-avdepartamentalag-57112/avlazo,3,1.0,70.0,200.0,,6626015,Propiedades Centro Santiago SPA
160000000,4496,199253,Peñalolén,LagoCaburga,7,3.0,180.0,180.0,2.0,10635966,Houm
280000000,7867,348692,LaFlorida,Araucanía/Raihuén,4,2.0,139.0,199.0,2.0,10358480,Schumacher Propiedades
547623330,15387,681972,Talagante,PlazaDeTalagante,3,2.0,1338.0,280.0,,7658881,Agente Inmobiliario
101075600,2840,125872,Maipú,Portalescon3Poniente,2,1.0,50.0,121.0,1.0,8933847,Corredores Independientes
640620000,18000,797783,LaFlorida,RojasMagallanes/EnriqueOlivares,4,3.0,260.0,800.0,,6410011,Propiedades Centro Santiago SPA
78000000,2192,97136,Santiago,PresidenteBalmecedaYC60828/RicardoCumming,2,1.0,98.0,98.0,,9364122,Propiedades Centro Santiago SPA
109500000,3077,136364,ElBosque,Av.Loblancoconamerica,3,1.0,70.0,300.0,,8902382,Mi Llave
370136000,10400,460941,Peñalolén,ValenzuelaLlanos/LaVendimia,5,4.0,160.0,302.0,2.0,9594078,Sucursal El Bosque Sur
1014315000,28500,1263157,LasCondes,LaForesta/CaminoOtoñal/ColegioPadreHurtadoyJuanitadeLosAndes,6,5.0,373.0,1049.0,5.0,9215419,Sucursal Cantagallo
373695000,10500,465374,LasCondes,JumboBilbao-MetroBilbao/ColegioIgnacio-SanGabriel-IsabelCatolica,3,3.0,140.0,250.0,2.0,10647349,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
110000000,3091,136986,PedroAguirreCerda,PoblacionDavila,2,1.0,80.0,300.0,,8273708,Mi Llave
135000000,3793,168120,QuintaNormal,DoctorJoseTobias138,3,2.0,120.0,210.0,,8886089,Unne
605030000,17000,753462,LaReina,SimonGonzálezcarlosossandon,4,3.0,180.0,360.0,3.0,8071936,Easyprop
726036000,20400,904154,LoBarnechea,Av.Ladehesa/golflomasdeladehesa,7,4.0,255.0,650.0,,5716956,Foix Realty 100
272000000,7643,338730,QuintaNormal,VentaCasa5DormitoriosQuintaNormal,5,5.0,209.0,400.0,,10367194,Invierte Propiedades
1103325590,31001,1374004,Colina,Brisasdechicureo,5,5.0,580.0,4000.0,4.0,9598955,Unne
785435710,22069,978127,Ñuñoa,Campodedeportes/Grecia,5,4.0,230.0,645.0,1.0,6799844,Jorge Pablo Caro Propiedades
370000000,10396,460772,EstaciónCentral,Ecuadoryalameda,4,2.0,223.0,330.0,,10643403,Movahome Corredores Integrados
921781000,25900,1147922,LasCondes,MetroEscuelaMilitar,3,2.0,190.0,670.0,4.0,9637374,Sucursal Cantagallo
683328000,19200,850969,Santiago,Herrera,6,4.0,650.0,690.0,,6360871,Unne
150000000,4215,186800,Peñalolén,Avlagogrisam/avlasparcelas,5,2.0,220.0,120.0,1.0,5949689,Propiedades Centro Santiago SPA
69000000,1939,85928,PuenteAlto,Hijuelas,3,2.0,40.0,74.0,,8307714,Propiedades Centro Santiago SPA
533850000,15000,664819,Pirque,loteoelcruceral1,6,5.0,350.0,5000.0,15.0,9638295,Easyprop
100000000,2810,124533,SanMiguel,Casade1Pisoenexcelenteubicación.,3,2.0,73.0,153.0,,7684259,Corretajes Prosal
530000000,14892,660025,Macul,Macul,3,3.0,330.0,600.0,4.0,8744315,Vivaqui Propiedades
170654050,4795,212521,Quilicura,LasTorresyMarcoleta,4,2.0,100.0,129.0,1.0,8683831,Unne
420000000,11801,523039,Santiago,SanFrancisco,6,2.0,180.0,360.0,,4902258,Schumacher Propiedades
765185000,21500,952908,LaReina,Nueva!!!mariamonvel,4,4.0,188.0,518.0,,6693781,Nativo Propiedades
320310000,9000,398892,Colina,SantaEelena,3,3.0,165.0,450.0,2.0,6351630,Tsi Property
487583000,13700,607202,Vitacura,!!serecibenofertas¡¡/manquehueluispasteur,3,2.0,110.0,240.0,1.0,7705520,Propiedades Jose Fco. Montalva y Cía. Ltda.
95000000,2669,118306,Pudahuel,LaTravesía/Oceania,4,1.0,43.0,100.0,1.0,6033031,Procasa Inmobiliaria Echagüe
327428000,9200,407756,LasCondes,Ayquina,4,2.0,139.0,230.0,2.0,10843983,Vivaqui Propiedades
94000000,2641,117061,LaGranja,Nicanorplaza,3,2.0,110.0,120.0,3.0,9858632,Unne
313192000,8800,390027,LaReina,Linchcercadeblestgana,3,1.0,100.0,218.0,2.0,9456494,Unne
569475590,16001,709185,Colina,condominiolosmaderos,3,2.0,164.0,620.0,,9598969,Unne
138000000,3877,171856,Maipú,CercanoaCaminoaMelipillaCuidadSatelite,3,2.0,127.0,130.0,1.0,8476642,Mi Llave
444875000,12500,554016,Vitacura,Vitacura/LoMatta,3,2.0,118.0,115.0,2.0,6122708,Sucursal Cantagallo
117500000,3301,146326,Maipú,PlazaMaipú/LuisGandarillas,2,1.0,100.0,198.0,1.0,10115827,Easyprop
747390000,21000,930747,ElBosque,balmaceda/padrehurtado,4,2.0,700.0,700.0,,8306728,Pro Partners Propiedades
140000000,3934,174346,Santiago,Casade1PisoenBarrioVictoria,3,2.0,157.0,214.0,,7260780,Corretajes Prosal
145919000,4100,181717,SanBernardo,LomasdeMirasur/VolcanTatio,3,2.0,74.0,128.0,,8560127,Jorge Pablo Caro Propiedades
121006000,3400,150692,Macul,Macul,3,1.0,149.0,149.0,1.0,11348079,Agente Propiedades
708241000,19900,881994,Colina,CondominioPoloManquehue,5,5.0,404.0,5595.0,22.0,7153422,Unne
140000000,3934,174346,CerroNavia,Av.Costanerasur(ag)/laestrella,4,1.0,270.0,270.0,2.0,6584789,Propiedades Centro Santiago SPA
440960100,12390,549141,Colina,Colina,4,5.0,175.0,800.0,4.0,9855853,Proyecta Propiedades - Santa Elena de Chicureo
215000000,6041,267746,LasCondes,Casade1pisoenVitalApoquindo.,3,2.0,80.0,315.0,,6289852,Corretajes Prosal
476870410,13399,593861,Ñuñoa,DiegodeAlmagro|Bremen|MetroPríncipedeGales,4,3.0,167.0,544.0,3.0,11353722,Grupo Premium Propiedades Santiago
134530200,3780,167534,LaFlorida,Corcolen,3,2.0,62.0,62.0,2.0,11357585,RUKAM SPA
87195500,2450,108587,SanBernardo,YC57997LosAlicantos/Av.Portales,3,2.0,90.0,48.0,1.0,7072529,Propiedades Centro Santiago SPA
112700000,3167,140349,EstaciónCentral,AlpatacalYC57072/PadreVicenteIrrarrazabal,3,1.0,120.0,200.0,,6610733,Propiedades Centro Santiago SPA
590046610,16579,734803,Recoleta,EntreAvda.Einstein/Recoleta/Guanaco/JoséMaríaCaro,5,2.0,207.0,467.0,1.0,9563111,Mi Llave
297176500,8350,370083,Pudahuel,Lasmalvas1386,4,3.0,140.0,275.0,2.0,11689439,Tzanis Propiedades
338105000,9500,421052,LaFlorida,LosRauliesconRojasMagallanes,5,4.0,140.0,312.0,2.0,9863975,Easyprop
250000000,7024,311333,Macul,LasAzucenas,4,2.0,100.0,120.0,3.0,7993407,Houm
569084100,15990,708698,LaReina,Mariamonvel,4,3.0,140.0,346.0,,9656283,Nativo Propiedades
89000000,2501,110834,PedroAguirreCerda,Safo5959,3,1.0,51.0,154.0,1.0,9642789,Unne
60000000,1686,74720,Peñaflor,12deSeptiembrecon14dejulio,4,1.0,100.0,100.0,1.0,8933891,Corredores Independientes
125000000,3512,155666,SanBernardo,LuisGoicolea,6,2.0,220.0,135.0,,8290903,Armacima
115000000,3231,143213,Maipú,Casa2PisosenConjuntoPortaldelBosque,3,3.0,85.0,123.0,,8711069,Corretajes Prosal
254824400,7160,317340,Peñalolén,Elembalse,3,3.0,123.0,123.0,,8926666,VALVAL
70000000,1967,87173,PuenteAlto,Quitalmahue/AccesoSur,3,2.0,82.0,70.0,,10699426,Aleida Lama Propiedades
79000000,2220,98381,Quilicura,Manuelantoniomatta,2,11.0,47.0,89.0,1.0,10700147,Unne
551645000,15500,686980,LasCondes,Avda.LasCondes/StadioItaliano,3,3.0,168.0,294.0,2.0,6310943,Sucursal Cantagallo
100000000,2810,124533,Cerrillos,YC56424Av.SalvadorAllende/Av.LasTorres,3,1.0,75.0,95.0,1.0,6405365,Propiedades Centro Santiago SPA
148000000,4158,184309,LoPrado,LoPrado,4,2.0,113.0,189.0,2.0,9438423,DeMateo Gestión Inmobiliaria
176000000,4945,219178,PuenteAlto,pasajeportoalegre,4,3.0,109.0,153.0,,10693946,Unne
74739000,2100,93075,CerroNavia,Karlovackconsargentocandelaria,2,1.0,66.0,160.0,3.0,10363689,Unne
1128203000,31700,1404985,LasCondes,CaminoMirasol/CaminoLasFlores,6,5.0,420.0,1000.0,1.0,9036740,Francisco Vial Propiedades
124565000,3500,155125,Maipú,VillaHolanda,3,2.0,65.0,100.0,1.0,10697236,Unne
74500000,2093,92777,SanBernardo,Yc56507stacarolina/staana,3,2.0,126.0,101.0,1.0,6405373,Propiedades Centro Santiago SPA
1014315000,28500,1263157,LasCondes,GralBlanche/Cam.Otoñal,5,6.0,454.0,454.0,6.0,6098512,Sucursal Cantagallo
779421000,21900,970636,Colina,fundoelalgarrobal2,7,6.0,5000.0,5000.0,8.0,8626953,Easyprop
850245100,23890,1058836,Ñuñoa,Cervantes/holanda,8,5.0,165.0,351.0,1.0,9179881,Italprop Propiedades
943135000,26500,1174514,Colina,CondominioCasasdeHacienda,4,4.0,350.0,930.0,6.0,9395037,Unne
180000000,5058,224159,LaFlorida,Av.Laflorida/walkermartines,4,2.0,116.0,120.0,2.0,8381991,Propiedades Centro Santiago SPA
135000000,3793,168120,PuenteAlto,TroncalSanFranciscoAG/PlazaViva,3,2.0,75.0,102.0,,6353225,Propiedades Centro Santiago SPA
637061000,17900,793351,Providencia,Quillay,5,3.0,270.0,529.0,2.0,6106910,Vercetti Propiedades
141577020,3978,176310,LaFlorida,Santaraquel,3,2.0,69.0,131.0,1.0,10090028,Unne
68000000,1911,84682,Maipú,DelFerrocarril,3,1.0,72.0,53.0,1.0,8342731,Agente Inmobiliario
70000000,1967,87173,LaFlorida,Laflorida,3,2.0,70.0,90.0,,8565509,Mi Llave
772303000,21700,961772,Santiago,zapallar,4,4.0,250.0,250.0,,10979159,Labbe &  Pollier
119938300,3370,149363,Cerrillos,Ongolmo,3,1.0,80.0,150.0,1.0,3550011,Tzanis Propiedades
195745000,5500,243767,QuintaNormal,Sta.Petronila832,4,2.0,150.0,200.0,2.0,6024178,Tzanis Propiedades
160155000,4500,199446,LoPrado,Mingana,5,2.0,180.0,160.0,4.0,7331575,Tzanis Propiedades
319598200,8980,398005,Pudahuel,TransversalUno,3,3.0,140.0,400.0,2.0,6992001,Tzanis Propiedades
355188200,9980,442327,Pudahuel,Losolmos,6,4.0,190.0,345.0,2.0,6866074,Tzanis Propiedades
327428000,9200,407756,Pudahuel,LosAbedules,3,3.0,130.0,350.0,2.0,8320260,Tzanis Propiedades
135000000,3793,168120,SanJoaquín,FranciscodeCastañeda,5,2.0,80.0,290.0,1.0,8320873,Tzanis Propiedades
7990,0,10,Pudahuel,Callenuevaunosur,4,3.0,161.0,233.0,2.0,8804600,Tzanis Propiedades
373339100,10490,464930,Pudahuel,C.elCoihue,3,4.0,180.0,390.0,2.0,9385257,Tzanis Propiedades
302515000,8500,376731,Pudahuel,C.NuevaUnoSur19900,6,3.0,145.0,270.0,2.0,9555168,Tzanis Propiedades
337749100,9490,420609,Pudahuel,ElAmanecerOriente,3,3.0,165.0,300.0,2.0,10807732,Tzanis Propiedades
223505200,6280,278338,Pudahuel,QuebradalasBandurrias,3,3.0,100.0,160.0,1.0,10748712,Tzanis Propiedades
238453000,6700,296953,Pudahuel,CerroBustamante,3,2.0,115.0,270.0,3.0,10370724,Tzanis Propiedades
338105000,9500,421052,Pudahuel,LosAlmendros,4,3.0,145.0,400.0,3.0,10915366,Tzanis Propiedades
145000000,4074,180573,PuenteAlto,NemesioVicuña2504,4,3.0,129.0,208.0,3.0,4084549,
208201500,5850,259280,QuintaNormal,PadreLorenzoEiting,7,3.0,250.0,310.0,,11689180,Tzanis Propiedades
1209704100,33990,1506481,Providencia,Bilbao,7,6.0,260.0,580.0,,6754844,Nativo Propiedades
65000000,1826,80946,Maipú,LasNaciones/Av.Portales,3,1.0,78.0,60.0,,8959059,Propiedades Centro Santiago SPA
150000000,4215,186800,EstaciónCentral,PadreJaimeLarraínHurtado,2,2.0,105.0,190.0,3.0,7982029,Houm
533850000,15000,664819,Pirque,ElCruceral,4,3.0,270.0,5700.0,7.0,10981541,Grupo Premium Propiedades Santiago
263366000,7400,327978,Peñalolén,PaseoPoniente,4,2.0,110.0,278.0,1.0,8415571,Schumacher Propiedades
153600000,4316,191283,SanBernardo,Eyzaguirrenu-60452/urmeneta,2,1.0,80.0,317.0,,8902441,Propiedades Centro Santiago SPA
120000000,3372,149440,Quilicura,Futuraestacióndelmetro/avlastorres,2,2.0,101.0,140.0,1.0,6202040,Jaime Moris Propiedades (Providencia)
389141060,10934,484609,SanJoaquín,Santiago,6,3.0,700.0,700.0,8.0,8955824,
210000000,5901,261519,PuenteAlto,Holanda,6,2.0,288.0,288.0,2.0,11357650,RUKAM SPA
120000000,3372,149440,LaGranja,Villalospensamientos,3,1.0,59.0,177.0,5.0,10714561,Easyprop
327250050,9195,407534,Providencia,ViñadelMar/ParqueBustamante,11,3.0,218.0,172.0,,8928849,Sucursal El Bosque Sur
132500000,3723,165006,SanBernardo,Noscedal1,4,3.0,100.0,130.0,2.0,8674115,Mi Llave
140000000,3934,174346,LaFlorida,LosCanelos,4,2.0,275.0,275.0,1.0,9435917,Houm
367466750,10325,457617,Ñuñoa,HernanCortés/Chile-España,5,3.0,240.0,180.0,1.0,11354794,Nexxos
1210060000,34000,1506924,LasCondes,Elgolf,5,,330.0,304.0,3.0,8327109,Kasalu Propiedades
890248260,25014,1108653,LoBarnechea,CaminoElCajón18000,3,4.0,375.0,1805.0,6.0,8948520,Corredores Independientes
90000000,2529,112080,Maipú,Lachacra,2,1.0,80.0,105.0,1.0,11344152,Houm
1096172000,30800,1365096,LoBarnechea,Alcaldedelano,5,5.0,351.0,855.0,3.0,5978838,Nativo Propiedades
142004100,3990,176842,Buin,Ruta5conPastorJoséMolina,3,3.0,72.0,147.0,2.0,8710996,Unne
85000000,2388,105853,Maipú,PasajeSanRuben//SanManuel,4,2.0,43.0,50.0,,10703489,Unne
750000000,21073,933998,LaFlorida,Venezuela,4,4.0,190.0,1200.0,6.0,7940407,Unne
288848440,8116,359712,SanBernardo,AvenidaAmérica/CostaneraManuelMagalanesMoure,3,3.0,156.0,463.0,,6729096,Jorge Pablo Caro Propiedades
118000000,3316,146949,PuenteAlto,LasNievesconNonatocoo,2,1.0,100.0,189.0,3.0,10645819,Unne
105000000,2950,130760,Quilicura,YC59707LosHimalayas/LosBalcanes,4,2.0,120.0,96.0,,8307725,Propiedades Centro Santiago SPA
218000000,6125,271482,LoPrado,Sanpablo,4,2.0,164.0,243.0,2.0,11354975,Nexxos
658415000,18500,819944,LasCondes,Encondominio/avenidaplaza,5,4.0,179.0,356.0,,7809629,Francisco Vial Propiedades
75000000,2107,93400,PuenteAlto,Casa2pisospareadaenPuenteAlto,3,1.0,77.0,125.0,,10973961,Corretajes Prosal
81500000,2290,101494,Cerrillos,Avsantacorina/loerrazuriz,3,1.0,84.0,103.0,,8332782,Jaime Moris Propiedades (Providencia)
91000000,2557,113325,PuenteAlto,Lossalesianos/avmexico/metroprotectoradelainfancia,4,2.0,75.0,50.0,,7204421,Jaime Moris Propiedades (Providencia)
73279810,2059,91258,Maipú,Caminoarinconada/pasajevadoazul,3,1.0,60.0,60.0,1.0,8301731,Jaime Moris Propiedades (Providencia)
80000000,2248,99626,Maipú,Maipú,5,2.0,116.0,116.0,,11348083,Agente Propiedades
836365000,23500,1041550,LasCondes,Quinchamali-avenidalascondes,6,4.0,330.0,750.0,5.0,5429582,Unne
189000000,5310,235367,PuenteAlto,46deSantaRosa,4,2.0,120.0,100.0,,10369270,Unne
505378000,14200,629362,LasCondes,Metrohernandodemagallanes/hernandodemagallanes/pueblitolosdominicios,3,3.0,135.0,190.0,2.0,10100215,Grupo Inovo
165000000,4636,205479,SanBernardo,Sanleondepte/caminoelcerrillo,6,2.0,165.0,200.0,,7974144,Propiedades Jose Fco. Montalva y Cía. Ltda.
373339100,10490,464930,Colina,SantaElena,4,4.0,140.0,393.0,3.0,6846961,Tsi Property
327428000,9200,407756,Peñalolén,AvenidaConsistorial,4,3.0,120.0,239.0,2.0,9355654,Kasalu Propiedades
62000000,1742,77210,PuenteAlto,LosQueltehues/EstaciónValdivia,2,1.0,48.0,97.0,,9434401,Procasa Adrián Ulloa Propiedades
80000000,2248,99626,Quilicura,Krobokanag/LosCarpatos,2,1.0,63.0,98.0,,9866535,Propiedades Centro Santiago SPA
125000000,3512,155666,Maipú,Lapiramide/progreso,5,2.0,99.0,127.0,,8912925,Jaime Moris Propiedades (Providencia)
145000000,4074,180573,SanBernardo,PradosdeNos,3,2.0,70.0,161.0,2.0,8535282,Mi Llave
90000000,2529,112080,Santiago,AmpliaCasa1pisoenSantiagoCentro,4,2.0,111.0,90.0,,10973951,Corretajes Prosal
107500000,3021,133873,Paine,Excelenteoportunidad,3,2.0,67.0,145.0,,11345235,Movahome Corredores Integrados
202863000,5700,252631,Maipú,Av.Sur,4,2.0,134.0,255.0,,9885140,Nativo Propiedades
382592500,10750,476454,Maipú,AvMaipú50,4,2.0,244.0,464.0,4.0,8960132,Corredores Independientes
658415000,18500,819944,LaCisterna,Metroloovalle,7,3.0,300.0,1050.0,8.0,9871281,Mi Llave
605030000,17000,753462,LasCondes,PresidenteErrazuriz-Málaga,4,2.0,140.0,200.0,1.0,6526101,VALVAL
93900000,2638,116936,Renca,Domingosantamaria-plazaderenca,4,1.0,129.0,175.0,3.0,9601378,Mi Llave
125490340,3526,156277,LaFlorida,LíaAguirre,3,2.0,78.0,110.0,2.0,9432142,Nathaly Propiedades
213184100,5990,265485,LaCisterna,Vespuciosur,3,4.0,175.0,294.0,,10364199,Nativo Propiedades
889750000,25000,1108032,LasCondes,PaulHarris/ElAlamein,3,2.0,150.0,930.0,,6088512,Sucursal Cantagallo
348782000,9800,434349,Peñalolén,Altosdelaarboleda/lospeumossur,4,3.0,172.0,272.0,2.0,10646234,Mauricio Pino Propiedades
653432400,18360,813739,Ñuñoa,Exequielfernandez,3,2.0,288.0,636.0,2.0,10092325,Easyprop
14500000,407,18057,SanBernardo,Eyzaguirre,2,1.0,20.0,20.0,,8544379,Mi Llave
105000000,2950,130760,SanBernardo,juanfranciscolarrain,3,2.0,142.0,170.0,,7602701,Mi Llave
640620000,18000,797783,Providencia,Bilbao/Amapolas,6,2.0,308.0,316.0,3.0,5671858,Grupo AG Propiedades
55000000,1545,68493,PuenteAlto,villalosapostoles,2,1.0,,,,8036465,Mi Llave
694005000,19500,864265,LoBarnechea,ElHuinganal,3,3.0,170.0,703.0,,10350752,Unne
135000000,3793,168120,Peñalolén,PC51473Av.CoronelAlejandroSepúlveda/Chimiles,4,3.0,114.0,162.0,1.0,4949728,Propiedades Centro Santiago SPA
110000000,3091,136986,LaFlorida,MarcelaPaz-JardinAltoYC56746/GeronimodeAlderete,5,2.0,75.0,92.0,,6485752,Propiedades Centro Santiago SPA
608589000,17100,757894,Maipú,CalleManuelRodriguez,3,2.0,171.0,800.0,5.0,10697966,Easyprop
100000000,2810,124533,Talagante,3oriente,4,2.0,130.0,130.0,1.0,11425163,Propital
618910100,17390,770747,LasCondes,ElConventoconCaminoSanFranciscodeAsis,6,5.0,180.0,300.0,2.0,9595409,Unne
603629179,16961,751718,Santiago,Huerfanos2700-3000,15,4.0,249.0,410.0,,8184639,Montalva Quindos
400387500,11250,498615,Ñuñoa,MarchanPereiraDiagonalOriente,4,4.0,350.0,375.0,4.0,6566488,Unne
390000000,10958,485679,Ñuñoa,LaVerbena,3,2.0,132.0,216.0,1.0,8415542,Schumacher Propiedades
117447000,3300,146260,Quilicura,VentaCasa3DormitoriosQuilicura,3,3.0,90.0,120.0,,10383351,Invierte Propiedades
149478000,4200,186149,PuenteAlto,Eyzaguirre-NonatoCoo,4,2.0,118.0,318.0,,8967006,Easyprop
148766200,4180,185263,LaFlorida,AvenidaMexico,3,2.0,98.0,150.0,2.0,9580234,Unne
142360000,4000,177285,Quilicura,Pasajebarriofuencarral,4,2.0,129.0,123.0,2.0,7278821,Unne
514275500,14450,640443,CaleradeTango,CondominioLaFuenteLonquen,5,3.0,200.0,5000.0,3.0,9184924,Unne
503954400,14160,627590,Santiago,Cuevas/RogelioUgarte,1,1.0,708.0,708.0,,4898919,Schumacher Propiedades
78298000,2200,97507,PuenteAlto,CaletaPisaguaVieja,3,2.0,60.0,80.0,2.0,10660385,Unne
135000000,3793,168120,LaFlorida,Excelenteoportunidad,4,2.0,134.0,100.0,,10216802,Movahome Corredores Integrados
490786100,13790,611191,Vitacura,ManuelaCañas2299,4,4.0,161.0,193.0,,11344785,Unne
459111000,12900,571745,Talagante,Talagante,4,4.0,300.0,5000.0,,10980211,Akasa propiedades
957371000,26900,1192243,LasCondes,Apoquindo,5,4.0,400.0,670.0,,8724676,Nativo Propiedades
115000000,3231,143213,Melipilla,JoseMassoud,3,2.0,65.0,150.0,3.0,6935976,Unne
105000000,2950,130760,PuenteAlto,NemesioVicuña,3,2.0,98.0,98.0,2.0,9436580,Casa y Llaves
1060582000,29800,1320775,LoBarnechea,ContralmiranteFernadezVial/CaminoLaAguada,6,5.0,440.0,1000.0,2.0,6085971,Sucursal Cantagallo
